1123,"Alkotás ","utca",,-1,,0,,"XII."
1123,"Alkotás ","utca",,40,,0,,"XII."
1054,"Alkotmány ","utca",,0,,0,,"V."
1154,"Alkotmány ","utca",,0,,0,,"XV."
1204,"Alkotmány ","utca",,0,,0,,"XX."
1221,"Alkotmány ","utca",,0,,0,,"XXII."
1162,"Állás ","utca",,0,,0,,"XVI."
1146,"Állatkerti ","út",,0,,0,,"XIV."
1119,"Allende     ","park",,0,,0,,"XI."
1102,"Állomás ","utca",,0,,0,,"X."
1161,"Állomás ","utca",,0,,0,,"XVI."
1164,"Állomás ","tér",,0,,0,,"XVI."
1151,"Állomás     ","köz",,0,,0,,"XV."
1116,"Állvány ","utca",,0,,0,,"XI."
1122,"Alma ","utca",,0,,0,,"XII."
1148,"Almádi ","utca",,0,,0,,"XIV."
1171,"Almafa ","utca",,0,,0,,"XVII."
1048,"Almakerék","utca",,0,,0,,"IV."
1213,"Almás ","utca",,0,,0,,"XXI."
1172,"Almásháza ","utca",,0,,0,,"XVII."
1037,"Almáskert ","utca",,0,,0,,"III."
1077,"Almássy ","tér",,0,,0,,"VII."
1077,"Almássy ","utca",,0,,0,,"VII."
1192,"Almavirág ","tér",,0,,0,,"XIX."
1039,"Álmos ","utca",,0,,0,,"III."
1108,"Álmos ","utca",,-2,,0,,"X."
1183,"Álmos ","utca",,-1,,0,,"XVIII."
1192,"Álmos ","utca",,0,,0,,"XIX."
1108,"Álmos    ","köz",,0,,0,,"X."
1141,"Álmos vezér","út(ja)",,1,,71,,"XIV."
1141,"Álmos vezér","út(ja)",,2,,60,,"XIV."
1149,"Álmos vezér","út(ja)",,-3,,0,,"XIV."
1029,"Álmos vezér ","utca",,0,,0,,"II."
1141,"Álmos vezér     ","köz",,0,,0,,"XIV."
1141,"Álmos vezér     ","park",,0,,0,,"XIV."
1141,"Álmos vezér     ","udvar",,0,,0,,"XIV."
1144,"Álmos vezér     ","tere",,0,,0,,"XIV."
1125,"Álom ","utca",,0,,0,,"XII."
1076,"Alpár ","utca",,0,,0,,"VII."
1183,"Alpár ","utca",,0,,0,,"XVIII."
1194,"Alpár ","utca",,0,,0,,"XIX."
1205,"Alpár ","utca",,0,,0,,"XX."
1183,"Alpár     ","köz",,0,,0,,"XVIII."
1044,"Alsó ","utca",,0,,0,,"IV."
1074,"Alsó erdősor","erdősor",,0,,0,,"VII."
1201,"Alsó határút","(határ)út",,1,,93,,"XX."
1201,"Alsó határút","(határ)út",,2,,52,,"XX."
1204,"Alsó határút","(határ)út",,95,,173,,"XX."
1237,"Alsó határút","(határ)út",,58,,80,,"XXIII."
1125,"Alsó Svábhegyi ","út",,0,,0,,"XII."
1025,"Alsó zöldmáli ","út",,0,,0,,"II."
1204,"Alsóapsa ","utca",,0,,0,,"XX."
1171,"Alsódabas ","utca",,0,,0,,"XVII."
1116,"Alsóhatár","utca",,0,,0,,"XI."
1016,"Alsóhegy ","utca",,1,,11,,"I."
1016,"Alsóhegy ","utca",,2,,18,,"I."
1118,"Alsóhegy ","utca",,13,,0,,"XI."
1118,"Alsóhegy ","utca",,20,,0,,"XI."
1118,"Alsóhegyi ","lépcső",,0,,0,,"XI."
1171,"Alsókörtvélyes ","utca",,0,,0,,"XVII."
1119,"Alsókubin ","utca",,0,,0,,"XI."
1164,"Alsómalom ","utca",,0,,0,,"XVI."
1142,"Alsóőr ","utca",,0,,0,,"XIV."
1172,"Alsópetény ","utca",,0,,0,,"XVII."
1222,"Alsósas ","utca",,0,,0,,"XXII."
1201,"Alsóteleki ","utca",,0,,0,,"XX."
1022,"Alsótörökvész ","utca",,0,,0,,"II."
1021,"Alsóvölgy ","utca",,0,,0,,"II."
1202,"Alvinc ","utca",,0,,0,,"XX."
1022,"Alvinci ","út",,0,,0,,"II."
1223,"Alvó ","utca",,0,,0,,"XXII."
1135,"Ambrus ","utca",,0,,0,,"XIII."
1047,"Ambrus Zoltán ","utca",,0,,0,,"IV."
1145,"Amerikai ","út",,0,,0,,"XIV."
1031,"Amfiteátrum ","utca",,0,,0,,"III."
1121,"Ámor ","utca",,0,,0,,"XII."
1172,"Ananász ","utca",,0,,0,,"XVII."
1117,"Andalgó ","utca",,0,,0,,"XI."
1108,"Andezit ","utca",,0,,0,,"X."
1165,"Andócs ","tér",,0,,0,,"XVI."
1165,"Andócs ","utca",,0,,0,,"XVI."
1119,"Andor ","utca",,0,,0,,"XI."
1119,"Andor     ","köz",,0,,0,,"XI."
1222,"Andra János ","utca",,0,,0,,"XXII."
1163,"András ","utca",,0,,0,,"XVI."
1171,"Andrásfa ","utca",,0,,0,,"XVII."
1048,"Andrásfy Gyula     ","sétány",,0,,0,,"IV."
1171,"Andráshida ","utca",,0,,0,,"XVII."
1061,"Andrássy ","út",,1,,49,,"VI."
1061,"Andrássy ","út",,2,,50,,"VI."
1062,"Andrássy ","út",,-3,,0,,"VI."
1162,"Andrássy ","tér",,0,,0,,"XVI."
1224,"Angeli ","utca",,-3,,0,,"XXII."
1225,"Angeli ","utca",,1,,80,,"XXII."
1225,"Anger Jakab ","utca",,0,,0,,"XXII."
1148,"Angol ","utca",,1,,49,,"XIV."
1148,"Angol ","utca",,2,,30,,"XIV."
1149,"Angol ","utca",,-3,,0,,"XIV."
1094,"Angyal ","utca",,0,,0,,"IX."
1091,"Angyal István","park",,0,,0,,"IX."
1134,"Angyalföldi ","út",,0,,0,,"XIII."
1031,"Anikó ","utca",,0,,0,,"III."
1165,"Anilin ","utca",,0,,0,,"XVI."
1225,"Ánizs ","utca",,0,,0,,"XXII."
1121,"Anjou","lépcső",,0,,0,,"XII."
1014,"Anjou     ","bástya",,0,,0,,"I."
1045,"Ankara     ","köz",,0,,0,,"IV."
1061,"Anker     ","köz",,0,,0,,"VI."
1014,"Anna ","utca",,0,,0,,"I."
1162,"Anna ","utca",,0,,0,,"XVI."
1171,"Anna ","utca",,0,,0,,"XVII."
1221,"Anna ","utca",,0,,0,,"XXII."
1044,"Anód ","utca",,0,,0,,"IV."
1045,"Anonymus ","utca",,0,,0,,"IV."
1016,"Antal ","utca",,0,,0,,"I."
1154,"Antalfa ","utca",,0,,0,,"XV."
1112,"Antónia ","lépcső",,0,,0,,"XI."
1112,"Antónia ","utca",,0,,0,,"XI."
1151,"Anyácska ","utca",,0,,0,,"XV."
1031,"Ányos ","utca",,0,,0,,"III."
1028,"Apáca","utca",,0,,0,,"II."
1051,"Apáczai Csere János ","utca",,0,,0,,"V."
1112,"Apahida ","utca",,9,,13,,"XI."
1118,"Apahida ","utca",,2,,10,,"XI."
